Name;Address 1 - Formatted;Address 1 - Street;Address 1 - City;Address 1 - PO Box;Address 1 - Region;Address 1 - Postal Code;Address 1 - Country;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
 testMBU testMBU ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SARL  ART-CAM ARCHITECTURES ;1 Rue du 35ÈME Régiment d'Aviation - 69500 BRON;1 Rue du 35ÈME Régiment d'Aviation;BRON;;;69500;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Sébastien CHAPUT ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  Renovatio Company Ltd ;21B Drake Avenue; Airport Residential -  Accra;21B Drake Avenue; Airport Residential;Accra;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Vincent Ablordeppey ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SARL  COGEMMO  ET SACEB ;;;;;;;;;;;;;;;;;;;
SACEB - Ste D'architecture De Coordination Et D'economie Du Batiment.;;;;;;;;;;;;;;;;;;;
En parallèle COGEMMO Contractant général pour batiments clefs en mains.;;;;;;;;;;;;;;;;;;;
Compte démo créé et réunion de démo en ligne lundi 18.04.2016 à 15H00;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Christian BONTRON ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  CHABANNE ET PARTENAIRES ;38 Quai Pierre Scize - 69009 LYON;38 Quai Pierre Scize;LYON;;;69009;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Baptiste SCHILDKNECHT ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SARL  ECONCEPTION ;90 Chaussée de Tirlemont - 5030 Gembloux;90 Chaussée de Tirlemont;Gembloux;;;5030;Belgique;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Frédéric ODENT ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SA  EIFFAGE ENERGIE GRAND SUD ;1; allée des Pionniers de l’Aéropostale    - 31400 TOULOUSE;1; allée des Pionniers de l’Aéropostale   ;TOULOUSE;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. THOMAS LAMBLOT ;;;;;;;;;;;;;;;;;;;
Vu à l'agence le 6 avril pour démonstration Teamber. A suivre horizon 6 mois le temps qu'il prenne ses marques chez EIFFAGE et continue d'affiner les besoins.;;;;;;;;;;;;;;;;;;;
Ensuite probabilité d'un groupe de travail et nouvelle démo avec les concernés. Interet marqué pour notre produit.;;;;;;;;;;;;;;;;;;;
Voir note complémentaire sur RV en P/J;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Isabelle CAVAROC ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Alban LIONNET ;;;;;;;;;;;;;;;;;;;
Pour info échange ce jour avec Coralie ERHEL du Pole Audit Interne. 01 40 20 57 25;;;;;;;;;;;;;;;;;;;
Il existe aussi une Direction des Patrimoines et Jardins ...;;;;;;;;;;;;;;;;;;;
A suivre;;;;;;;;;;;;;;;;;;;
Echange de ce jour 11.04.2016 .Etonné de la démarche;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M.  Schaput ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Matthieu ENGLES ;16 rue de Chateaudun - 75009 Paris;16 rue de Chateaudun;Paris;;;75009;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  ELAN GROUPE BOUYGUES ;1 Av Eugène Freyssinet - 78061 Saint Quentin en Yvelines;1 Av Eugène Freyssinet;Saint Quentin en Yvelines;;;78061;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. GILLES STANKOFF ;Siège social  Challenger  1; Avenue Eugène Freyssinet  78061 Saint-Quentin-en- Yvelines Cedex      - 78061 Saint Quentin enYvelines Cedex;Siège social  Challenger  1; Avenue Eugène Freyssinet  78061 Saint-Quentin-en- Yvelines Cedex     ;Saint Quentin enYvelines Cedex;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Magalie Puissant Zannier ;19 allée James Watt - 33700 Mérignac;19 allée James Watt;Mérignac;;;33700;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  M enhili ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  Sextand compta ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  Daniel campus ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  GOMES;;Domicile; -  ;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SA  S.I.E.R SOCIETE INDUSTRIELLE ETUDES ET REALISATION ;69 Av de Cornebarrieu Technoclub A - 31700 BLAGNAC;69 Av de Cornebarrieu Technoclub A;BLAGNAC;;;31700;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. DANIEL CAMPUS ;;;;;;;;;;;;;;;;;;;
Nelle date du 26 mai bloquée pour présentation autres intervenants;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. SERGE MADON  ;56 Quai Alphonse Le Gallo - 92100 BOULOGNE BILLANCOURT;56 Quai Alphonse Le Gallo;BOULOGNE BILLANCOURT;;;92100;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  Christine david ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  Viam ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  Viam ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SA  S.C.E Groupe KERAN ;4 rue Viviane - 44261 NANTES;4 rue Viviane;NANTES;;;44261;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Caroline ADAM ;;;;;;;;;;;;;;;;;;;
Avec Responsable de projet Qualité Mme Ingrid HAMON et peut etre Resp informatique;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  GROUPE OTCE ;95 rue des Amidonniers BP 7047 - 31069 TOULOUSE CEDEX 7;95 rue des Amidonniers BP 7047;TOULOUSE CEDEX 7;;;31069;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SA  zzzzzOTCE ;95 rue des Amidonniers BP 7047 - 31069 Toulouse;95 rue des Amidonniers BP 7047;Toulouse;;;31069;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Coralie TATAR ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Claude BADETS ;95 rue des Amidonniers - 31069 Toulouse;95 rue des Amidonniers;Toulouse;;;31069;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SAS  INGEROP ;Parc d'activités de la grande plaine   24 Av Marcel Dassault   BP 15201 - 31079 Toulouse;Parc d'activités de la grande plaine   24 Av Marcel Dassault   BP 15201;Toulouse;;;31079;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Marie LAFON ;;;;;;;;;;;;;;;;;;;
Ne travaille pas le mercredi pour mémoire;;;;;;;;;;;;;;;;;;;
Chef de projet Infra et animatrice qualité.Me renvoit vers Direction Qualité  groupe Mme Letreut;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  Azemard Mireille ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  Vincent chusseau ;;;;;;;;;;;;;;;;;;;
Toutes ces décisions échappent à la France sur ce sujet.Traité au Canada.;;;;;;;;;;;;;;;;;;;
Utilisent plate forme SharePoint amélioré pour eux .;;;;;;;;;;;;;;;;;;;
Un Data Center pour l'Europe basé à Amsterdam.;;;;;;;;;;;;;;;;;;;
Coté utilisateur à priori pas aussi génial que ça notamment en temps de transmission données.Néanmoins M.Chusseau un peu fermé et/ou désabusé sur le sujet.Ne souhaite pas de RV.;;;;;;;;;;;;;;;;;;;
A contourner pour trouver un point d'entrée.;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Philippe FERREIRA ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  GOETA Mikael [EIFFAGE INFRASTRUCTURES] ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  Philippe FERREIRA ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Jerome BOU ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SAS  INGEROP  ;;;;;;;;;;;;;;;;;;;
Resp Qualité région Grand Ouest M.Benoit TRONCHET;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Benoit TRONCHET ;5 impasse des muriers  - 33700 Mérignac;5 impasse des muriers ;Mérignac;;;33700;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SA  ARTELIA GROUPE ;2 Av François Mitterand - 93210 La Plaine Saint Denis;2 Av François Mitterand;La Plaine Saint Denis;;;93210;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Pierre Pecout ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Pierre Pecout ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Joelle Conversy ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Romain Courtat ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Nicolas Deligny ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  Romain courtat ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  Romain Courtat ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  Contact ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SA  EGIS BATIMENTS SIEGE SOCIAL ;4 rue Dolores Ibarruri - 93188 Montreuil;4 rue Dolores Ibarruri;Montreuil;;;93188;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Laurent FUHS ;;;;;;;;;;;;;;;;;;;
A rappeler le 20.06.2016 pour nouvelle réunion suite à sa réunion de Direction technique d'Oléron ;;;;;;;;;;;;;;;;;;;
P/M : Ex Directeur technique branche Batiments.Actuellement Directeur Production et Méthodes Egis Batiments environ 1000 collaborateurs.;;;;;;;;;;;;;;;;;;;
Reporte à M.Philippe DUC  Directeur technique Groupe EGIS;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M.  VEYRUNES ; -  Balma;;Balma;;;;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M.  MORIN ; -  Bordeaux;;Bordeaux;;;;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  Daniele gueldryrebiscoul ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SAS  ZUO PARIS ;;;;;;;;;;;;;;;;;;;
5 associés : Thierry De Dinechin Philippe Gorce  Marie Laure Langlois Yves Simon Lamine Diouf;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Jean Daniel TEVENIN ;;;;;;;;;;;;;;;;;;;
M.Tevenin s'occupe de la gestion administrative et  de la partie informatique.;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SA  ENIA ARCHITECTES ;46 rue de Lagny - 93100 Montreuil;46 rue de Lagny;Montreuil;;;93100;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SA  ENIA ARCHITECTES ;;;;;;;;;;;;;;;;;;;
Associés Mathieu Chazelle Simon Pallubicki Brice Piechaczyk Directeur technique Marc Antoine Delbauffe.;;;;;;;;;;;;;;;;;;;
Grande photo sur site avec François Hollande ;;;;;;;;;;;;;;;;;;;
40 collaborateurs;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SA  SETI ;Voie 5 Innopole BP46 - 31319 Labège Cedex;Voie 5 Innopole BP46;Labège Cedex;;;31319;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Jean Marc El Ahdab ;Voie 5 Innopole BP46 - 31319 Labège Cedex;Voie 5 Innopole BP46;Labège Cedex;;;31319;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  Jean marc elahdab ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SA  ARCADIS ;298 allée du Lac Greenpark Bat XI CS 27620 - 31676 Labège ;298 allée du Lac Greenpark Bat XI CS 27620;Labège ;;;31676;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Danièle Gueldry Rebiscoul ;298 allée du Lac Bat XI CS27620 - 31676 Labège ;298 allée du Lac Bat XI CS27620;Labège ;;;31676;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Nicolas MEROT ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SA  BERIM ;149 Av Jean Lolive - 93695 PANTIN;149 Av Jean Lolive;PANTIN;;;93695;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Atika Belgacem ;;;;;;;;;;;;;;;;;;;
Voit avec Dir Communication si créneau pour le 21.04 ? Envoi mail ;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SA  TOA Architectes associés ;;;;;;;;;;;;;;;;;;;
2 agences Paris et Strasbourg;;;;;;;;;;;;;;;;;;;
Vont déménager en septembre pas très loin toujours à Montreuil;;;;;;;;;;;;;;;;;;;
Informaticien extérieur ;;;;;;;;;;;;;;;;;;;
Projets à 10 M€ pertinents pour eux;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SA  TOA Architectes associés ;27 ter rue du progrès - 93100 Montreuil;27 ter rue du progrès;Montreuil;;;93100;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Nathalie Chevalier ;27 ter rue du progrès  - 93100 Montreuil;27 ter rue du progrès ;Montreuil;;;93100;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Mohamed Bensalem ;149 Av Jean Lolive - 93695 PANTIN cedex;149 Av Jean Lolive;PANTIN cedex;;;93695;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M.  Orand ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Groupe  OMNIUM GENERAL D INGENIERIE ;27 rue Garibaldi - 93100 Montreuil;27 rue Garibaldi;Montreuil;;;93100;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Laurent Milani  ;;;;;;;;;;;;;;;;;;;
Nous organise un Rv à suivre les 29.04 ou 4.5 avec plusieurs interlocuteurs DAF Resp Com (vu également M.Straboni);;;;;;;;;;;;;;;;;;;
Paris Lille Lyon et ouverture prochaine à Bordeaux.Difficultés sur N-1 Réduction des effectifs;;;;;;;;;;;;;;;;;;;
4 To de volumétrie Droits acces Active directory Essai de SharePoint mais pas glop pas glop !;;;;;;;;;;;;;;;;;;;
Points importants pour eux indexation documents (Direction);;;;;;;;;;;;;;;;;;;
60 personnes dont 40/45 à Montreuil;;;;;;;;;;;;;;;;;;;
Investissement réseau mise à niveau prévue 100 K€;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Laurent STRABONI ;27 rue Garibaldi - 93100 Montreuil;27 rue Garibaldi;Montreuil;;;93100;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Marc Antoine Delbauffe ;46 rue de Lagny - 93100 Montreuil;46 rue de Lagny;Montreuil;;;93100;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mlle Béatrice Cambon ;A domicile -  ;A domicile;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SA  UTB ;159 Av Jean Lolive - 93695 PANTIN;159 Av Jean Lolive;PANTIN;;;93695;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Quentin Michard ;159 Av Jean Lolive - 93695 PANTIN;159 Av Jean Lolive;PANTIN;;;93695;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SA  BETEM ;6 impasse Alphonse Bremond - 31500 Toulouse;6 impasse Alphonse Bremond;Toulouse;;;31500;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Bruno Marin ;ZAC De Montblanc 6 impasse Alphonse Brémond  - 31200 Toulouse;ZAC De Montblanc 6 impasse Alphonse Brémond ;Toulouse;;;31200;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Philippe Mercier ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Christophe Gautier ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Véronique Letreut ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Ludovic Gadrault ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Anne Marie Vallon ;;;;;;;;;;;;;;;;;;;
Néanmoins;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Laurent Lecerf ;Siège social  Challenger  1; Avenue Eugène Freyssinet   - 78061 Saint Quentin en Yvelines Cede;Siège social  Challenger  1; Avenue Eugène Freyssinet  ;Saint Quentin en Yvelines Cede;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SELARL  QUADRA ARCHITECTES ;2 rue du Wattman - 44700 Orvault;2 rue du Wattman;Orvault;;;44700;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Catherine Jusseaume ;;;;;;;;;;;;;;;;;;;
Voit avec M.Chenet si possibilité de rencontre le 18 mai;;;;;;;;;;;;;;;;;;;
Pour info déja ISO .Evoluent vers nouveau logiciel de desssin BIM.Onéreux et lours à mettre en place.;;;;;;;;;;;;;;;;;;;
Pas le meilleur moment mais fait preuve d'ouverture d'esprit;;;;;;;;;;;;;;;;;;;
A suivre;;;;;;;;;;;;;;;;;;;
Retour ce jour par tel et mail 28.04;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SA  FORMA 6 ;17 rue Lanoue Bras de Fer - 44200 Nantes;17 rue Lanoue Bras de Fer;Nantes;;;44200;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Alexandre Grignon ;17 rue Lanoue Bras de Fer  BP 40137 - 44201 Nantes Cedex 2;17 rue Lanoue Bras de Fer  BP 40137;Nantes Cedex 2;;;44201;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SA  BARBANEL ;Green Square Bat C 8 avenue Louis Pasteur - 92227 Bagneux Cedex;Green Square Bat C 8 avenue Louis Pasteur;Bagneux Cedex;;;92227;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Philippe Grossier ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Virginie Barranger ;;;;;;;;;;;;;;;;;;;
Ont Pythagore qu'ils vont renouveller bientot et attendent des modifs .Si pas satisfaits ils verront ensuite.+SAGE.;;;;;;;;;;;;;;;;;;;
Bref;;;;;;;;;;;;;;;;;;;
A relancer un peu plus tard.;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SARL  GERA S.A.R.L d'Architecture ;102 rue Roque de Fillol - 92800 Puteaux La Défense;102 rue Roque de Fillol;Puteaux La Défense;;;92800;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. William Lalanne ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Charles Dolbakian ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Claude-Yves Mazerand ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  Liloulinx ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SA  INOVA GROUPE ;1 rue Eugène et Armand Peugeot CS 80002 - 92508 Rueil Malmaison;1 rue Eugène et Armand Peugeot CS 80002;Rueil Malmaison;;;92508;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Gregory Hyard ;;Bureau; -  ;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  FABRIES Muriel ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Philippe PERON ;;;;;;;;;;;;;;;;;;;
M'envoie vers Measso Directeur Délégué Batiments .Apparemment curieux de ce genre de nouveauté;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Jean Marc BRUN ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Serge MEASSO ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  Jean marc brun ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  Philippe peron ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  Serge measso ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SA  CASTRO DENISSOF ASSOCIES ;32 Bd de Ménilmontant - 75020 PARIS;32 Bd de Ménilmontant;PARIS;;;75020;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Marie Hélène HOURS DUFOURCQ ;;;;;;;;;;;;;;;;;;;
Gère les travaux de réflexion des associés fondateurs;;;;;;;;;;;;;;;;;;;
Echange tel interessant et RV pris 11/05 9H30;;;;;;;;;;;;;;;;;;;
Interet pour les plannings de charge;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Ingreed ROPP ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Julien DEVEAU ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Sébastien Rera ;2 Av François Miterrand - 93210 La Plaine Saint Denis;2 Av François Miterrand;La Plaine Saint Denis;;;93210;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Leila Essemrhouni ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  ESSEMRHOUNI Leila ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  RERA Sébastien ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SELARL  I.COM Architecture ;77 rue de Charonne - 75011 Paris;77 rue de Charonne;Paris;;;75011;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Emmanuel Houssin ;77 rue de Charonne  - 75011 Paris;77 rue de Charonne ;Paris;;;75011;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SAS  SEURA Architectes ;69 rue de la Fontaine au Roi - 75011 Paris;69 rue de la Fontaine au Roi;Paris;;;75011;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Said Salhi ;;;;;;;;;;;;;;;;;;;
M.Salhi très intéressé néanmoins et reviendra vers nous si contexte se détend.;;;;;;;;;;;;;;;;;;;
A rappeler suite tap tap du 29.04.;;;;;;;;;;;;;;;;;;;
Pour info;;;;;;;;;;;;;;;;;;;
Eu Salhi au tel le 4/5. A bien noté l'interet de Teamber mais pas de budget avant 2017 dont investissement pour serveurs et réseaux.Je lui ai proposé notre expertise en la matière. A relancer dans qq mois ;;;;;;;;;;;;;;;;;;;
Office 365 Sharepoint et développeur à la demande (la dernière fois 7000 €) !;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SA  Dominique Perrault Architecture ;6 rue Bouvier - 75011 Paris;6 rue Bouvier;Paris;;;75011;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Christine Chau ;6 rue Bouvier - 75011 Paris;6 rue Bouvier;Paris;;;75011;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SA  Atelier Jaqueline Osty et Associés ;77 rue de Charonne  - 75011 Paris;77 rue de Charonne ;Paris;;;75011;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Florence Curaud ;77 rue de Charonne - 75011 PAris;77 rue de Charonne;PAris;;;75011;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SA  Barthélémy et Grino Architectes ;;;;;;;;;;;;;;;;;;;
Vu Guillaume Servas  architecte et bref échange.Depot plaquette.A re-contacter après période de concours;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Guillaume Servas ;68 rue de la Folie Méricourt - 75011 Paris;68 rue de la Folie Méricourt;Paris;;;75011;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  Suzel Brout ;68 rue de la Folie Méricourt - 75011 Paris;68 rue de la Folie Méricourt;Paris;;;75011;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  Ateliers 115 ;115 Av Jean Baptiste Clement - 92100 Boulogne Billancourt;115 Av Jean Baptiste Clement;Boulogne Billancourt;;;92100;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Laurent Defer ;115 Av Jean Baptiste Clement - 92100 Boulogne Billancourt;115 Av Jean Baptiste Clement;Boulogne Billancourt;;;92100;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  L defer ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  ELLEBOODE ;26 rue Berthollet - 75005 PARIS;26 rue Berthollet;PARIS;;;75005;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Laurent Bourrez ;;;;;;;;;;;;;;;;;;;
a suivre;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  H.T.V.S Architecture ;2 rue de la Gare - 69009 Lyon;2 rue de la Gare;Lyon;;;69009;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. David Tesson ;2 rue de la Gare - 69009 PARIS;2 rue de la Gare;PARIS;;;69009;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  Atelier 4 + ;;;;;;;;;;;;;;;;;;;
Informaticien externe basé à Paris et descend un jour par semaine à Lyon !;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  Atelier 4 + ;13 rue Fernand Leger - 75020 PARIS;13 rue Fernand Leger;PARIS;;;75020;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  Atelier 4 + ;84 rue Borde - 13008 Marseille;84 rue Borde;Marseille;;;13008;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  Contact paris ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  Info ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  Laurent BOURREZ ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  Marseille ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
